id_colaborador,ds_grupo,dt_mes_ano,proba_turnover,score_risco,grupo_risco
11033,Vendas,2025-09-01,0.9520000219345093,0.9415000081062317,Alto
20826,Fábrica,2025-09-01,0.951,0.9534,Alto
17251,Fábrica,2025-09-01,0.9494,0.9518,Alto
2720,Transporte,2025-09-01,0.9483000040054321,0.9329000115394592,Alto
1365,Vendas,2025-09-01,0.9465000033378601,0.9348000288009644,Alto
19582,Transporte,2025-09-01,0.946399986743927,0.930400013923645,Alto
5909,Vendas,2025-09-01,0.9435999989509583,0.9312999844551086,Alto
17877,Transporte,2025-09-01,0.9430999755859375,0.9261000156402588,Alto
7425,Vendas,2025-09-01,0.9427000284194946,0.9301000237464905,Alto
15608,Transporte,2025-09-01,0.9416000247001648,0.9241999983787537,Alto
5719,Transporte,2025-09-01,0.9404000043869019,0.9225999712944031,Alto
16590,Fábrica,2025-09-01,0.9403,0.9432,Alto
13331,Fábrica,2025-09-01,0.9402,0.943,Alto
16031,Vendas,2025-09-01,0.9384999871253967,0.925000011920929,Alto
8439,Vendas,2025-09-01,0.9376999735832214,0.9240999817848206,Alto
4655,Vendas,2025-09-01,0.9368000030517578,0.9229000210762024,Alto
8817,Vendas,2025-09-01,0.9362000226974487,0.9222000241279602,Alto
15418,Vendas,2025-09-01,0.9359999895095825,0.9218999743461609,Alto
8404,Transporte,2025-09-01,0.9359999895095825,0.9168999791145325,Alto
7726,Transporte,2025-09-01,0.9354000091552734,0.916100025177002,Alto
2551,Vendas,2025-09-01,0.932699978351593,0.9179999828338623,Alto
14497,Vendas,2025-09-01,0.9325000047683716,0.9176999926567078,Alto
5104,Transporte,2025-09-01,0.9316999912261963,0.911300003528595,Alto
18476,Transporte,2025-09-01,0.9301000237464905,0.9092000126838684,Alto
567,Transporte,2025-09-01,0.9294999837875366,0.9085000157356262,Alto
3616,Transporte,2025-09-01,0.9254000186920166,0.9031999707221985,Alto
21767,Vendas,2025-09-01,0.9253000020980835,0.9089000225067139,Alto
12864,Vendas,2025-09-01,0.9243999719619751,0.907800018787384,Alto
10548,Vendas,2025-09-01,0.9240999817848206,0.9074000120162964,Alto
1174,Transporte,2025-09-01,0.9236999750137329,0.9009000062942505,Alto
9132,Transporte,2025-09-01,0.9225000143051147,0.899399995803833,Alto
10964,Transporte,2025-09-01,0.9210000038146973,0.8974999785423279,Alto
12772,Vendas,2025-09-01,0.9208999872207642,0.9035000205039978,Alto
16580,Transporte,2025-09-01,0.920199990272522,0.8963000178337097,Alto
19441,Transporte,2025-09-01,0.9150999784469604,0.8896999955177307,Alto
6471,Vendas,2025-09-01,0.9136000275611877,0.8946999907493591,Alto
5444,Vendas,2025-09-01,0.9108999967575073,0.8913000226020813,Alto
14597,Vendas,2025-09-01,0.9104999899864197,0.8909000158309937,Alto
19239,Vendas,2025-09-01,0.9100000262260437,0.8902000188827515,Alto
18734,Vendas,2025-09-01,0.9093999862670898,0.8895000219345093,Alto
12644,Transporte,2025-09-01,0.9092000126838684,0.8820000290870667,Alto
21293,Transporte,2025-09-01,0.9071000218391418,0.8792999982833862,Alto
2273,Vendas,2025-09-01,0.9032999873161316,0.882099986076355,Alto
6809,Vendas,2025-09-01,0.9031999707221985,0.8819000124931335,Alto
4992,Transporte,2025-09-01,0.9013000130653381,0.8718000054359436,Alto
9559,Transporte,2025-09-01,0.900600016117096,0.8708999752998352,Alto
12504,Vendas,2025-09-01,0.899399995803833,0.8773000240325928,Alto
12925,Transporte,2025-09-01,0.8991000056266785,0.8689000010490417,Alto
15687,Transporte,2025-09-01,0.8985999822616577,0.8683000206947327,Alto
14010,Transporte,2025-09-01,0.8984000086784363,0.8679999709129333,Alto
2681,Transporte,2025-09-01,0.8974000215530396,0.8668000102043152,Alto
11340,Transporte,2025-09-01,0.8967999815940857,0.8659999966621399,Alto
17357,Transporte,2025-09-01,0.8960999846458435,0.8650000095367432,Alto
4177,Transporte,2025-09-01,0.8960999846458435,0.8650000095367432,Alto
16159,Vendas,2025-09-01,0.8956000208854675,0.8726999759674072,Alto
17258,Transporte,2025-09-01,0.8949999809265137,0.8636999726295471,Alto
21793,Vendas,2025-09-01,0.8948000073432922,0.8716999888420105,Alto
20087,Vendas,2025-09-01,0.8944000005722046,0.8712000250816345,Alto
15214,Transporte,2025-09-01,0.8932999968528748,0.8614000082015991,Alto
19579,Transporte,2025-09-01,0.8932999968528748,0.8615000247955322,Alto
15772,Transporte,2025-09-01,0.892300009727478,0.8600999712944031,Alto
17273,Vendas,2025-09-01,0.8909000158309937,0.8669999837875366,Alto
6818,Transporte,2025-09-01,0.8907999992370605,0.8582000136375427,Alto
9141,Vendas,2025-09-01,0.8896999955177307,0.8654000163078308,Alto
9037,Transporte,2025-09-01,0.8895999789237976,0.8565999865531921,Alto
2565,Transporte,2025-09-01,0.8889999985694885,0.85589998960495,Alto
21586,Vendas,2025-09-01,0.8888000249862671,0.864300012588501,Alto
1975,Vendas,2025-09-01,0.8873999714851379,0.8626999855041504,Alto
12815,Vendas,2025-09-01,0.8863999843597412,0.8614000082015991,Alto
22864,Transporte,2025-09-01,0.8863999843597412,0.8525000214576721,Alto
6507,Vendas,2025-09-01,0.8842999935150146,0.8589000105857849,Alto
11747,Vendas,2025-09-01,0.8834999799728394,0.8579000234603882,Alto
20328,Vendas,2025-09-01,0.8833000063896179,0.857699990272522,Alto
7910,Transporte,2025-09-01,0.8816999793052673,0.8464000225067139,Alto
7599,Vendas,2025-09-01,0.8815000057220459,0.8554999828338623,Alto
17173,Transporte,2025-09-01,0.8815000057220459,0.8460999727249146,Alto
14748,Transporte,2025-09-01,0.8797000050544739,0.8438000082969666,Alto
8019,Transporte,2025-09-01,0.8787999749183655,0.8425999879837036,Alto
7769,Transporte,2025-09-01,0.8780999779701233,0.84170001745224,Alto
16259,Transporte,2025-09-01,0.8779000043869019,0.8414000272750854,Alto
5076,Transporte,2025-09-01,0.8772000074386597,0.840499997138977,Alto
19199,Transporte,2025-09-01,0.876800000667572,0.8399999737739563,Alto
20029,Vendas,2025-09-01,0.8766999840736389,0.8496999740600586,Alto
10544,Transporte,2025-09-01,0.8745999932289124,0.8371000289916992,Alto
20062,Vendas,2025-09-01,0.8744999766349792,0.847000002861023,Alto
6650,Vendas,2025-09-01,0.8718000054359436,0.8436999917030334,Alto
3354,Vendas,2025-09-01,0.8711000084877014,0.8428999781608582,Alto
2978,Vendas,2025-09-01,0.8694999814033508,0.8409000039100647,Alto
13190,Transporte,2025-09-01,0.8694000244140625,0.8303999900817871,Alto
1335,Vendas,2025-09-01,0.8684999942779541,0.8396999835968018,Alto
568,Vendas,2025-09-01,0.8684999942779541,0.8396000266075134,Alto
13927,Transporte,2025-09-01,0.8682000041007996,0.8288000226020813,Alto
476,Transporte,2025-09-01,0.8676000237464905,0.8281000256538391,Alto
881,Vendas,2025-09-01,0.8673999905586243,0.8382999897003174,Alto
16193,Transporte,2025-09-01,0.864799976348877,0.824400007724762,Alto
17359,Vendas,2025-09-01,0.8646000027656555,0.8349000215530396,Alto
22647,Fábrica,2025-09-01,0.8618,0.8683,Alto
13873,Vendas,2025-09-01,0.8614000082015991,0.8309999704360962,Alto
15994,Transporte,2025-09-01,0.8597999811172485,0.8179000020027161,Alto
12795,Transporte,2025-09-01,0.8593999743461609,0.817300021648407,Alto
17067,Vendas,2025-09-01,0.859000027179718,0.8281000256538391,Alto
16798,Vendas,2025-09-01,0.8586999773979187,0.8277000188827515,Alto
17650,Vendas,2025-09-01,0.8586999773979187,0.8276000022888184,Alto
13471,Vendas,2025-09-01,0.8586000204086304,0.8276000022888184,Alto
16205,Fábrica,2025-09-01,0.8584,0.8652,Alto
10539,Vendas,2025-09-01,0.8567000031471252,0.8252999782562256,Alto
10370,Transporte,2025-09-01,0.8565000295639038,0.8136000037193298,Alto
20566,Transporte,2025-09-01,0.8564000129699707,0.8134999871253967,Alto
8768,Fábrica,2025-09-01,0.8561,0.863,Alto
5044,Transporte,2025-09-01,0.8560000061988831,0.8130000233650208,Alto
21218,Vendas,2025-09-01,0.8555999994277954,0.8238999843597412,Alto
9269,Transporte,2025-09-01,0.8555999994277954,0.8125,Alto
12678,Transporte,2025-09-01,0.8549000024795532,0.8116000294685364,Alto
22753,Vendas,2025-09-01,0.8539000153541565,0.8217999935150146,Alto
5535,Vendas,2025-09-01,0.8526999950408936,0.8203999996185303,Alto
11949,Vendas,2025-09-01,0.852400004863739,0.8199999928474426,Alto
6373,Fábrica,2025-09-01,0.8524,0.8594,Alto
20014,Vendas,2025-09-01,0.8521000146865845,0.8197000026702881,Alto
18310,Vendas,2025-09-01,0.8510000109672546,0.8183000087738037,Alto
10782,Vendas,2025-09-01,0.8507999777793884,0.8180000185966492,Alto
13069,Transporte,2025-09-01,0.8507999777793884,0.8062000274658203,Alto
17968,Fábrica,2025-09-01,0.8506,0.8577,Alto
4422,Vendas,2025-09-01,0.8497999906539917,0.8169000148773193,Alto
16315,Transporte,2025-09-01,0.8476999998092651,0.802299976348877,Alto
19524,Transporte,2025-09-01,0.8463000059127808,0.8004000186920166,Alto
7723,Fábrica,2025-09-01,0.8455,0.8529,Alto
7232,Transporte,2025-09-01,0.8445000052452087,0.7980999946594238,Alto
17262,Vendas,2025-09-01,0.8442999720573425,0.8101000189781189,Alto
16739,Vendas,2025-09-01,0.843500018119812,0.8091999888420105,Alto
2808,Vendas,2025-09-01,0.8428999781608582,0.8083999752998352,Alto
15156,Vendas,2025-09-01,0.8421000242233276,0.8073999881744385,Alto
8211,Vendas,2025-09-01,0.8418999910354614,0.807200014591217,Alto
2703,Vendas,2025-09-01,0.8416000008583069,0.8068000078201294,Alto
3948,Transporte,2025-09-01,0.840399980545044,0.7928000092506409,Alto
21077,Vendas,2025-09-01,0.8392000198364258,0.8039000034332275,Alto
20847,Vendas,2025-09-01,0.8381999731063843,0.8026999831199646,Alto
8079,Transporte,2025-09-01,0.8377000093460083,0.7892000079154968,Alto
1768,Transporte,2025-09-01,0.8375999927520752,0.7890999913215637,Alto
22408,Transporte,2025-09-01,0.8374999761581421,0.7889000177383423,Alto
16359,Transporte,2025-09-01,0.8367000222206116,0.7879999876022339,Alto
20864,Vendas,2025-09-01,0.8352000117301941,0.7990000247955322,Alto
21631,Vendas,2025-09-01,0.8352000117301941,0.7990000247955322,Alto
11557,Transporte,2025-09-01,0.8348000049591064,0.7854999899864197,Alto
10245,Vendas,2025-09-01,0.8346999883651733,0.7983999848365784,Alto
1309,Transporte,2025-09-01,0.8342000246047974,0.7846999764442444,Alto
16799,Vendas,2025-09-01,0.8328999876976013,0.7961999773979187,Alto
15732,Transporte,2025-09-01,0.832099974155426,0.7820000052452087,Alto
9438,Transporte,2025-09-01,0.8317000269889832,0.7814000248908997,Alto
5018,Vendas,2025-09-01,0.8309000134468079,0.7936999797821045,Alto
5103,Vendas,2025-09-01,0.830299973487854,0.7929999828338623,Alto
5284,Vendas,2025-09-01,0.8295000195503235,0.7921000123023987,Alto
280,Transporte,2025-09-01,0.8291000127792358,0.777999997138977,Alto
20894,Vendas,2025-09-01,0.8289999961853027,0.7914999723434448,Alto
8822,Fábrica,2025-09-01,0.8279,0.8361,Alto
10130,Transporte,2025-09-01,0.8277000188827515,0.776199996471405,Alto
16038,Fábrica,2025-09-01,0.8244,0.8328,Alto
13093,Transporte,2025-09-01,0.8235999941825867,0.7709000110626221,Alto
9964,Fábrica,2025-09-01,0.8221,0.8306,Alto
20695,Vendas,2025-09-01,0.8216000199317932,0.7824000120162964,Alto
14039,Vendas,2025-09-01,0.8210999965667725,0.7817999720573425,Alto
10078,Vendas,2025-09-01,0.8203999996185303,0.781000018119812,Alto
17432,Vendas,2025-09-01,0.8202999830245972,0.7809000015258789,Alto
14423,Transporte,2025-09-01,0.8190000057220459,0.7649999856948853,Alto
3315,Fábrica,2025-09-01,0.8177,0.8264,Alto
513,Vendas,2025-09-01,0.8163999915122986,0.7760999798774719,Alto
8125,Vendas,2025-09-01,0.8155999779701233,0.7750999927520752,Alto
7066,Vendas,2025-09-01,0.8147000074386597,0.7739999890327454,Alto
22117,Transporte,2025-09-01,0.8115000128746033,0.7551000118255615,Alto
20454,Vendas,2025-09-01,0.8087000250816345,0.7667999863624573,Alto
13769,Transporte,2025-09-01,0.8075000047683716,0.7501000165939331,Alto
6567,Vendas,2025-09-01,0.8072999715805054,0.7649999856948853,Alto
6761,Vendas,2025-09-01,0.8072999715805054,0.7649999856948853,Alto
15951,Vendas,2025-09-01,0.804099977016449,0.7610999941825867,Alto
3432,Fábrica,2025-09-01,0.8038,0.8132,Alto
8733,Vendas,2025-09-01,0.8030999898910522,0.7598000168800354,Alto
19253,Transporte,2025-09-01,0.8025000095367432,0.7434999942779541,Alto
15543,Transporte,2025-09-01,0.8001000285148621,0.7404000163078308,Alto
21851,Fábrica,2025-09-01,0.7994,0.8089,Alto
20892,Fábrica,2025-09-01,0.7991,0.8087,Alto
1020,Vendas,2025-09-01,0.7986000180244446,0.7544000148773193,Alto
6574,Transporte,2025-09-01,0.7982000112533569,0.7379000186920166,Alto
13282,Vendas,2025-09-01,0.7975000143051147,0.7530999779701233,Alto
18031,Transporte,2025-09-01,0.795199990272522,0.734000027179718,Alto
413,Transporte,2025-09-01,0.795199990272522,0.734000027179718,Alto
19388,Transporte,2025-09-01,0.794700026512146,0.7333999872207642,Alto
19779,Transporte,2025-09-01,0.7940000295639038,0.7324000000953674,Alto
1270,Vendas,2025-09-01,0.7935000061988831,0.7480999827384949,Alto
11417,Vendas,2025-09-01,0.792900025844574,0.7473999857902527,Alto
10052,Vendas,2025-09-01,0.7928000092506409,0.7473000288009644,Alto
7837,Transporte,2025-09-01,0.7914999723434448,0.729200005531311,Alto
2379,Vendas,2025-09-01,0.7892000079154968,0.742900013923645,Alto
5304,Vendas,2025-09-01,0.7890999913215637,0.7427999973297119,Alto
467,Vendas,2025-09-01,0.7889999747276306,0.7426999807357788,Alto
4341,Vendas,2025-09-01,0.7871999740600586,0.7404999732971191,Alto
4281,Transporte,2025-09-01,0.7853000164031982,0.7211999893188477,Alto
6785,Transporte,2025-09-01,0.7851999998092651,0.7210000157356262,Alto
2288,Vendas,2025-09-01,0.7847999930381775,0.7376000285148621,Alto
22619,Vendas,2025-09-01,0.7796000242233276,0.7311999797821045,Alto
15705,Vendas,2025-09-01,0.7766000032424927,0.7275999784469604,Alto
16731,Transporte,2025-09-01,0.7753000259399414,0.7081999778747559,Alto
10498,Transporte,2025-09-01,0.7742999792098999,0.7069000005722046,Alto
21662,Vendas,2025-09-01,0.7724999785423279,0.7225000262260437,Alto
17269,Transporte,2025-09-01,0.7721999883651733,0.704200029373169,Alto
712,Transporte,2025-09-01,0.7720000147819519,0.7038999795913696,Alto
13766,Fábrica,2025-09-01,0.7717,0.7825,Alto
5203,Vendas,2025-09-01,0.7712000012397766,0.7210000157356262,Alto
20111,Vendas,2025-09-01,0.7678999900817871,0.7170000076293945,Alto
2231,Vendas,2025-09-01,0.766700029373169,0.715499997138977,Alto
1038,Vendas,2025-09-01,0.7664999961853027,0.7153000235557556,Alto
12922,Transporte,2025-09-01,0.7662000060081482,0.696399986743927,Alto
6771,Vendas,2025-09-01,0.765500009059906,0.7139999866485596,Alto
7097,Vendas,2025-09-01,0.762499988079071,0.7103999853134155,Alto
2058,Vendas,2025-09-01,0.7620999813079834,0.7099000215530396,Alto
22373,Vendas,2025-09-01,0.7617999911308289,0.7095999717712402,Alto
3263,Vendas,2025-09-01,0.7616999745368958,0.7093999981880188,Alto
16066,Vendas,2025-09-01,0.7616000175476074,0.7092999815940857,Alto
3977,Transporte,2025-09-01,0.7612000107765198,0.6898999810218811,Alto
6577,Vendas,2025-09-01,0.7585999965667725,0.7056000232696533,Alto
17283,Vendas,2025-09-01,0.758400022983551,0.7053999900817871,Alto
12262,Vendas,2025-09-01,0.7577999830245972,0.7045999765396118,Alto
11622,Vendas,2025-09-01,0.7577000260353088,0.7045000195503235,Alto
4778,Vendas,2025-09-01,0.7555000185966492,0.7017999887466431,Alto
8468,Transporte,2025-09-01,0.755299985408783,0.682200014591217,Alto
15598,Transporte,2025-09-01,0.7552000284194946,0.6820999979972839,Alto
11020,Fábrica,2025-09-01,0.7547,0.7664,Alto
13924,Vendas,2025-09-01,0.7545999884605408,0.7006999850273132,Alto
4415,Fábrica,2025-09-01,0.7544,0.7661,Alto
8855,Vendas,2025-09-01,0.753600001335144,0.6995999813079834,Alto
598,Transporte,2025-09-01,0.753600001335144,0.6800000071525574,Alto
8291,Vendas,2025-09-01,0.7519000172615051,0.6973999738693237,Alto
15343,Fábrica,2025-09-01,0.7519,0.7637,Alto
15367,Vendas,2025-09-01,0.7513999938964844,0.6967999935150146,Alto
21982,Transporte,2025-09-01,0.7513999938964844,0.6771000027656555,Alto
14755,Transporte,2025-09-01,0.7494000196456909,0.6744999885559082,Alto
12121,Vendas,2025-09-01,0.7491000294685364,0.6940000057220459,Alto
13135,Fábrica,2025-09-01,0.7471,0.7592,Alto
9240,Vendas,2025-09-01,0.746399998664856,0.6906999945640564,Alto
19861,Transporte,2025-09-01,0.7448999881744385,0.6686999797821045,Alto
4106,Transporte,2025-09-01,0.7444999814033508,0.6682000160217285,Alto
3146,Vendas,2025-09-01,0.7426999807357788,0.6862999796867371,Alto
10567,Vendas,2025-09-01,0.7404999732971191,0.6834999918937683,Alto
7274,Vendas,2025-09-01,0.7402999997138977,0.6833000183105469,Alto
12407,Transporte,2025-09-01,0.7386999726295471,0.6607000231742859,Alto
22404,Vendas,2025-09-01,0.7382000088691711,0.6808000206947327,Alto
10124,Transporte,2025-09-01,0.7372000217437744,0.6586999893188477,Alto
7436,Transporte,2025-09-01,0.7371000051498413,0.6585999727249146,Alto
21249,Transporte,2025-09-01,0.7368000149726868,0.6582000255584717,Alto
14527,Transporte,2025-09-01,0.7365999817848206,0.6578999757766724,Alto
7420,Transporte,2025-09-01,0.7364000082015991,0.6577000021934509,Alto
1737,Vendas,2025-09-01,0.7357000112533569,0.6776999831199646,Alto
17413,Transporte,2025-09-01,0.7340999841690063,0.654699981212616,Alto
9377,Vendas,2025-09-01,0.7333999872207642,0.6747999787330627,Alto
643,Fábrica,2025-09-01,0.7332,0.7459,Alto
3678,Transporte,2025-09-01,0.7319999933242798,0.6520000100135803,Alto
3274,Transporte,2025-09-01,0.7318000197410583,0.6517000198364258,Alto
6183,Vendas,2025-09-01,0.7293000221252441,0.6699000000953674,Alto
22157,Transporte,2025-09-01,0.729200005531311,0.6482999920845032,Alto
18439,Vendas,2025-09-01,0.7289000153541565,0.6693999767303467,Alto
16146,Vendas,2025-09-01,0.7285000085830688,0.6689000129699707,Alto
19407,Fábrica,2025-09-01,0.7285,0.7414,Alto
9302,Vendas,2025-09-01,0.7282999753952026,0.6686999797821045,Alto
8242,Transporte,2025-09-01,0.7243000268936157,0.6420000195503235,Alto
15747,Vendas,2025-09-01,0.7235999703407288,0.6628999710083008,Alto
10314,Vendas,2025-09-01,0.7218000292778015,0.6607000231742859,Alto
12433,Vendas,2025-09-01,0.7213000059127808,0.660099983215332,Alto
19363,Vendas,2025-09-01,0.7204999923706055,0.6592000126838684,Alto
5117,Fábrica,2025-09-01,0.7201,0.7334,Alto
9680,Transporte,2025-09-01,0.7200999855995178,0.6363999843597412,Alto
